t_s,t_capture,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4
10.044732,1788213288.661620,17.0898,38.7013,38.7013,38.3393,34.8002,1,0,0
10.053050,1788213288.670862,17.5449,37.4382,37.4382,38.0193,34.9638,1,0,0
10.061062,1788213288.678959,18.0006,36.4054,36.4054,37.6993,35.1485,1,0,0
10.068625,1788213288.686983,18.4072,35.4506,35.4506,37.3793,35.3444,1,0,0
10.076643,1788213288.695553,18.8051,34.5058,34.5058,37.0593,35.5399,1,0,0
10.084642,1788213288.704542,19.1517,33.5903,33.5903,36.7393,35.7261,1,0,0
10.093190,1788213288.712089,19.4919,32.8749,32.8749,36.4193,35.8555,1,0,0
10.100743,1788213288.720643,19.8575,32.1294,32.1294,36.0993,36.0100,1,0,0
10.108768,1788213288.723645,27.7600,32.0381,32.0381,35.7793,36.1406,1,0,0
10.117520,1788213288.729668,20.1887,31.5500,31.5500,35.4593,36.2446,1,0,0
10.125550,1788213288.739421,24.0816,31.0652,31.0652,35.1393,36.3204,1,0,0
10.133090,1788213288.745450,20.8035,30.6421,30.6421,34.8193,36.3673,1,0,0
10.141102,1788213288.754993,20.9103,30.0220,30.0220,34.4993,36.3851,1,0,0
10.149147,1788213288.763009,21.4427,29.5582,29.5582,34.1793,36.3797,1,0,0
10.157036,1788213288.770590,18.6535,28.9981,28.9981,33.8593,36.3480,1,0,0
10.165078,1788213288.778954,22.3128,28.6219,28.6219,33.5393,36.2895,1,0,0
10.173620,1788213288.786977,22.7442,28.3045,28.3045,33.2193,36.2054,1,0,0
10.181156,1788213288.795532,23.1413,28.0090,28.0090,32.8993,36.0972,1,0,0
10.189711,1788213288.804591,23.4982,27.7374,27.7374,32.5793,35.9665,1,0,0
10.197232,1788213288.812137,23.8423,27.5405,27.5405,32.2593,35.8149,1,0,0
10.205762,1788213288.820635,24.1448,27.3490,27.3490,31.9393,35.6440,1,0,0
10.213815,1788213288.828681,24.3862,27.1908,27.1908,31.6193,35.5041,1,0,0
10.221369,1788213288.837255,24.6326,27.0463,27.0463,31.2993,35.3034,1,0,0
10.229937,1788213288.848833,9.5818,25.7343,25.7343,30.9793,35.0877,1,0,0
10.236985,1788213288.853875,25.1647,25.7149,25.7149,30.6593,34.8585,1,0,0
10.245004,1788213288.863403,9.6039,24.7038,24.7038,30.3393,34.6171,1,0,0
10.253250,1788213288.871151,25.8763,24.7640,24.7640,30.0193,34.4289,1,0,0
10.261435,1788213288.879147,26.3189,24.8458,24.8458,29.6993,34.1690,1,0,0
10.269972,1788213288.887337,26.7913,24.9500,24.9500,29.3793,33.8965,1,0,0
10.278000,1788213288.895902,27.1799,25.0738,25.0738,29.0593,33.6115,1,0,0
10.285023,1788213288.903925,27.5843,25.2041,25.2041,28.7393,33.3163,1,0,0
10.293576,1788213288.912485,27.9544,25.3550,25.3550,28.4193,33.0126,1,0,0
10.301496,1788213288.921396,28.2975,25.5219,25.5219,28.0993,32.7020,1,0,0
10.309787,1788213288.928694,28.6240,25.6667,25.6667,27.7793,32.3858,1,0,0
10.317793,1788213288.928694,28.6240,25.8166,25.8166,27.4593,32.1457,1,0,0
10.325907,1788213288.940776,3.8353,24.1599,24.1599,27.1393,31.8225,1,0,0
10.333945,1788213288.945807,29.2556,24.3262,24.3262,26.8193,31.4965,1,0,0
10.341984,1788213288.955835,3.5850,23.0063,23.0063,26.4993,31.1684,1,0,0
10.349548,1788213288.961884,29.8406,23.2736,23.2736,26.1793,30.8388,1,0,0
10.357590,1788213288.972464,2.2136,21.8611,21.8611,25.8593,30.5082,1,0,0
10.366166,1788213288.979010,30.4054,22.2219,22.2219,25.5393,30.1770,1,0,0
10.373726,1788213288.988060,2.0688,21.0530,21.0530,25.2193,29.9285,1,0,0
10.381787,1788213288.995627,30.8809,21.5295,21.5295,24.8993,29.5970,1,0,0
10.389807,1788213289.004694,31.1256,22.0764,22.0764,24.5793,29.2657,1,0,0
10.397823,1788213289.012730,31.3473,22.5437,22.5437,24.2593,28.9347,1,0,0
10.405383,1788213289.020240,31.5405,22.9655,22.9655,23.9393,28.6042,1,0,0
10.413443,1788213289.029304,31.7442,23.4536,23.4536,23.6193,28.2742,1,0,0
10.421565,1788213289.037403,31.8989,23.8726,23.8726,23.8726,28.0270,0,0,0
10.429587,1788213289.045466,32.0711,24.2749,24.2749,24.1926,27.6981,1,0,0
10.437647,1788213289.054527,32.2896,24.7114,24.7114,24.5126,27.3714,1,0,0
10.446259,1788213289.064552,-0.1299,23.1992,23.1992,24.1926,27.0552,1,0,0
10.454299,1788213289.070181,32.7281,23.5313,23.5313,23.8726,26.7583,1,0,0
10.462287,1788213289.080179,-0.8505,22.0397,22.0397,23.5526,26.4854,1,0,0
10.470329,1788213289.087188,33.0821,22.5178,22.5178,23.2326,26.2322,1,0,0
10.477880,1788213289.095738,-0.8778,21.2761,21.2761,22.9126,26.0517,1,0,0
10.485808,1788213289.103664,33.4293,21.8704,21.8704,22.5926,25.8199,1,0,0
10.493834,1788213289.112723,-1.6475,20.5468,20.5468,22.2726,25.5909,1,0,0
10.501897,1788213289.120802,33.7119,21.2044,21.2044,21.9526,25.3610,1,0,0
10.509910,1788213289.128816,33.8012,21.8225,21.8225,21.8225,25.1288,0,0,0
10.517940,1788213289.137840,33.8656,22.4778,22.4778,22.1425,24.8934,1,0,0
10.526476,1788213289.145372,33.9461,22.9988,22.9988,22.4625,24.6569,1,0,0
10.534554,1788213289.145372,33.9461,23.5240,23.5240,22.7825,24.4269,1,0,0
10.542337,1788213289.157456,-2.6111,21.6519,21.6519,22.4625,24.2116,1,0,0
10.550399,1788213289.162237,34.0475,22.0157,22.0157,22.1425,24.0633,1,0,0
10.558151,1788213289.174862,-3.1201,20.1273,20.1273,21.8225,23.8814,1,0,0
10.566165,1788213289.179050,34.2981,20.4952,20.4952,21.5025,23.7117,1,0,0
10.574120,1788213289.189589,-2.8420,19.0068,19.0068,21.1825,23.5488,1,0,0
10.582653,1788213289.195525,34.4508,19.5708,19.5708,20.8625,23.3886,1,0,0
10.589719,1788213289.206067,-3.0210,18.1260,18.1260,20.5425,23.2276,1,0,0
10.598253,1788213289.212134,34.4798,18.7370,18.7370,20.2225,23.0632,1,0,0
10.605826,1788213289.220684,-3.7367,17.5547,17.5547,19.9025,22.9365,1,0,0
10.613834,1788213289.228729,34.4176,18.3813,18.3813,19.5825,22.7169,1,0,0
10.621904,1788213289.237269,34.3600,19.2006,19.2006,19.2625,22.5794,1,0,0
10.629924,1788213289.245825,34.2827,19.9731,19.9731,19.5825,22.3887,1,0,0
10.637737,1788213289.253608,34.2568,20.6482,20.6482,19.9025,22.1892,1,0,0
10.646728,1788213289.262634,34.2149,21.3925,21.3925,20.2225,21.9843,1,0,0
10.654277,1788213289.270642,34.2100,22.0251,22.0251,20.5425,21.7838,1,0,0
10.662276,1788213289.279275,34.1860,22.6739,22.6739,20.8625,21.5957,1,0,0
10.670426,1788213289.287242,34.1696,23.2456,23.2456,21.1825,21.4263,1,0,0
10.678134,1788213289.295044,34.1648,23.7809,23.7809,21.5025,21.2800,1,0,0
10.686436,1788213289.303323,34.1422,24.3206,24.3206,21.8225,21.1873,1,0,0
10.694371,1788213289.313384,-4.6054,22.5487,22.5487,22.1425,21.0882,1,0,0
10.701968,1788213289.320328,34.1568,23.0523,23.0523,22.4625,21.0181,1,0,0
10.710696,1788213289.330083,-4.2259,21.4510,21.4510,22.1425,20.9776,1,0,0
10.717954,1788213289.336854,34.0918,21.9797,21.9797,21.9797,20.9663,0,0,0
10.726432,1788213289.346332,34.0387,22.6787,22.6787,22.2997,20.9820,1,0,0
10.734468,1788213289.354367,33.9841,23.2427,23.2427,22.6197,21.0149,1,0,0
10.742497,1788213289.360381,-3.8503,22.2387,22.2387,22.2997,21.0589,1,0,0
10.750043,1788213289.362397,33.8860,22.3882,22.3882,22.3882,21.1150,0,0,0
10.759162,1788213289.376019,-5.1572,20.2056,20.2056,22.0682,21.1655,1,0,0
10.766888,1788213289.379062,33.6551,20.4619,20.4619,21.7482,21.2382,1,0,0
10.774511,1788213289.392094,-5.3117,18.5040,18.5040,21.4282,21.3103,1,0,0
10.782826,1788213289.395079,33.4087,18.7803,18.7803,21.1082,21.3757,1,0,0
10.790723,1788213289.405594,-5.3264,17.2715,17.2715,20.7882,21.4290,1,0,0
10.798722,1788213289.411620,32.9880,17.8457,17.8457,20.4682,21.4663,1,0,0
10.806792,1788213289.421153,-5.5152,16.5063,16.5063,20.1482,21.4849,1,0,0
10.814421,1788213289.429702,32.4074,17.3193,17.3193,19.8282,21.4834,1,0,0
10.822447,1788213289.438324,31.9177,18.0750,18.0750,19.5082,21.4637,1,0,0
10.830469,1788213289.445349,31.5165,18.6526,18.6526,19.1882,21.4227,1,0,0
10.839010,1788213289.453904,31.0828,19.3019,19.3019,19.3019,21.3585,0,0,0
10.847010,1788213289.462907,30.7041,19.9310,19.9310,19.6219,21.2957,1,0,0
10.854553,1788213289.470473,30.2487,20.4163,20.4163,19.9419,21.1967,1,0,0
10.862568,1788213289.479467,29.7651,20.9368,20.9368,20.2619,21.0891,1,0,0
10.870090,1788213289.486989,29.2909,21.3308,21.3308,20.5819,20.9823,1,0,0
10.878640,1788213289.495530,28.8773,21.7335,21.7335,20.9019,20.8836,1,0,0
10.887178,1788213289.504044,28.4533,22.0918,22.0918,21.2219,20.7984,1,0,0
10.895197,1788213289.512089,28.1194,22.3968,22.3968,21.5419,20.7310,1,0,0
10.902734,1788213289.521097,27.7680,22.6996,22.6996,21.8619,20.6842,1,0,0
10.911295,1788213289.529170,27.5049,22.9440,22.9440,22.1819,20.6600,1,0,0
10.918766,1788213289.536640,27.1559,23.1431,23.1431,22.5019,20.6593,1,0,0
10.926325,1788213289.545215,26.7887,23.3395,23.3395,22.8219,20.6746,1,0,0
10.934639,1788213289.553541,26.4389,23.5018,23.5018,23.1419,20.7161,1,0,0
10.943213,1788213289.562106,26.1173,23.6423,23.6423,23.4619,20.7811,1,0,0
10.951233,1788213289.563112,-5.4026,23.4539,23.4539,23.4539,20.8691,0,0,0
10.958774,1788213289.578674,25.4372,23.6356,23.6356,23.6356,20.9791,0,0,0
10.967345,1788213289.579690,-5.4286,23.4497,23.4497,23.4497,21.1080,0,0,0
10.975394,1788213289.593771,-5.1858,21.0962,21.0962,23.1297,21.2508,1,0,0
10.982960,1788213289.595294,24.7628,21.1313,21.1313,22.8097,21.4028,1,0,0
10.990987,1788213289.608886,-5.6779,18.9687,18.9687,22.4897,21.5557,1,0,0
10.999456,1788213289.612405,23.9726,19.0794,19.0794,22.1697,21.6659,1,0,0
11.007560,1788213289.624396,-5.3706,17.3046,17.3046,21.8497,21.8014,1,0,0
11.014779,1788213289.628710,23.1161,17.4629,17.4629,21.5297,21.9193,1,0,0
11.023397,1788213289.640265,-4.8072,15.8893,15.8893,21.2097,22.0156,1,0,0
11.031421,1788213289.646322,22.2922,16.1333,16.1333,20.8897,22.0879,1,0,0
11.039653,1788213289.655835,-5.1294,14.8733,14.8733,20.5697,22.1253,1,0,0
11.046924,1788213289.661573,21.4333,15.1120,15.1120,20.2497,22.1517,1,0,0
11.055507,1788213289.671383,-5.8145,13.8291,13.8291,19.9297,22.1477,1,0,0
11.063499,1788213289.678411,20.5776,14.1287,14.1287,19.6097,22.1127,1,0,0
11.071362,1788213289.687258,-4.8466,13.0700,13.0700,19.2897,22.0485,1,0,0
11.078881,1788213289.695779,19.8065,13.4301,13.4301,18.9697,21.9570,1,0,0
11.086903,1788213289.703785,19.4133,13.7298,13.7298,18.6497,21.8402,1,0,0
11.094904,1788213289.712810,19.0815,14.0282,14.0282,18.3297,21.7001,1,0,0
11.103450,1788213289.721326,18.7906,14.2783,14.2783,18.0097,21.5809,1,0,0
11.110467,1788213289.729368,18.4976,14.4873,14.4873,17.6897,21.4047,1,0,0
11.119693,1788213289.737518,18.1868,14.6721,14.6721,17.3697,21.2104,1,0,0
11.127115,1788213289.745743,17.8433,14.8314,14.8314,17.0497,20.9998,1,0,0
11.135558,1788213289.753440,17.3689,14.9507,14.9507,16.7297,20.7746,1,0,0
11.143630,1788213289.762487,16.8947,15.0570,15.0570,16.4097,20.5362,1,0,0
11.151622,1788213289.770523,16.3256,15.1189,15.1189,16.0897,20.2862,1,0,0
11.159681,1788213289.770523,16.3256,15.1775,15.1775,15.7697,20.0259,1,0,0
11.167703,1788213289.781577,-4.1567,13.8897,13.8897,15.4497,19.8246,1,0,0
11.175816,1788213289.787603,15.3272,13.9434,13.9434,15.1297,19.5491,1,0,0
11.183852,1788213289.795716,-4.2391,13.0302,13.0302,14.8097,19.2663,1,0,0
11.191368,1788213289.803752,14.6239,13.1093,13.1093,14.4897,18.9772,1,0,0
11.199404,1788213289.812282,14.3858,13.1762,13.1762,14.1697,18.6827,1,0,0
11.207979,1788213289.820308,14.1330,13.2234,13.2234,13.8497,18.3835,1,0,0
11.216008,1788213289.828894,13.9162,13.2598,13.2598,13.5297,18.0802,1,0,0
11.223742,1788213289.841598,-3.7866,11.9560,11.9560,13.2097,17.7735,1,0,0
11.231294,1788213289.844627,13.4120,11.9841,11.9841,12.8897,17.5415,1,0,0
11.239527,1788213289.858182,-2.9199,10.7677,10.7677,12.5697,17.2300,1,0,0
11.247576,1788213289.861447,12.6311,10.8067,10.8067,12.2497,16.9163,1,0,0
11.255915,1788213289.873476,-3.8918,9.7271,9.7271,11.9297,16.6008,1,0,0
11.263946,1788213289.878840,11.7754,9.7968,9.7968,11.6097,16.2838,1,0,0
11.271247,1788213289.888149,-3.2219,9.0418,9.0418,11.2897,15.9656,1,0,0
11.279644,1788213289.895537,10.9681,9.1312,9.1312,10.9697,15.6465,1,0,0
11.288185,1788213289.904559,10.6408,9.2156,9.2156,10.6497,15.4066,1,0,0
11.295801,1788213289.911681,10.3287,9.2652,9.2652,10.3297,15.0858,1,0,0
11.303344,1788213289.920701,9.9869,9.3054,9.3054,10.0097,14.7607,1,0,0
11.311934,1788213289.928825,9.6497,9.3227,9.3227,9.6897,14.4307,1,0,0
11.319475,1788213289.937377,9.3733,9.3254,9.3254,9.3697,14.0969,1,0,0
11.327578,1788213289.945374,9.0910,9.3138,9.3138,9.3138,13.7605,0,0,0
11.336020,1788213289.953921,8.7686,9.2851,9.2851,9.2851,13.5070,0,0,0
11.343681,1788213289.963065,8.4461,9.2382,9.2382,9.2382,13.1704,0,0,0
11.351817,1788213289.970648,8.1151,9.1856,9.1856,9.1856,12.8398,0,0,0
11.359809,1788213289.979709,7.7564,9.1064,9.1064,9.1064,12.5190,0,0,0
11.368330,1788213289.987292,7.3579,9.0246,9.0246,9.0246,12.2107,0,0,0
11.375882,1788213289.995782,6.9497,8.9166,8.9166,8.9166,11.9162,0,0,0
11.383908,1788213290.003808,6.4918,8.7968,8.7968,8.7968,11.6363,0,0,0
11.392563,1788213290.009875,-0.9920,8.4247,8.4247,8.4768,11.3711,1,0,0
11.399582,1788213290.012463,6.0261,8.3849,8.3849,8.3849,11.1815,0,0,0
11.407573,1788213290.025097,0.1357,7.7553,7.7553,8.0649,10.9393,1,0,0
11.416558,1788213290.029393,5.1210,7.6832,7.6832,7.7449,10.7069,1,0,0
11.423765,1788213290.040026,0.2361,7.1975,7.1975,7.4249,10.4830,1,0,0
11.431778,1788213290.044729,4.3057,7.1108,7.1108,7.1108,10.2645,0,0,0
11.439808,1788213290.055808,-0.0226,6.6260,6.6260,6.7908,10.0483,1,0,0
11.447890,1788213290.062726,3.4785,6.4889,6.4889,6.4889,9.8321,0,0,0
11.455589,1788213290.071742,1.5178,6.2100,6.2100,6.2100,9.6142,0,0,0
11.463198,1788213290.078439,2.5571,6.0555,6.0555,6.0555,9.3932,0,0,0
11.472049,1788213290.087785,3.1087,5.8845,5.8845,5.8845,9.2251,0,0,0
11.480126,1788213290.095481,1.4483,5.6702,5.6702,5.6702,8.9980,0,0,0
11.487720,1788213290.105060,1.0315,5.3943,5.3943,5.3943,8.7691,0,0,0
11.496351,1788213290.111660,0.5619,5.1923,5.1923,5.1923,8.5397,0,0,0
11.503916,1788213290.120266,0.1057,4.9182,4.9182,4.9182,8.3101,0,0,0
11.511929,1788213290.128832,-0.4143,4.6319,4.6319,4.6319,8.1951,0,0,0
11.519989,1788213290.137886,-0.8466,4.3216,4.3216,4.3216,7.9649,0,0,0
11.527527,1788213290.145894,-1.3219,4.0367,4.0367,4.0367,7.8503,0,0,0
11.536087,1788213290.153964,-1.8014,3.7393,3.7393,3.7393,7.4510,0,0,0
11.544097,1788213290.162095,-2.2960,3.4293,3.4293,3.4293,7.2187,0,0,0
11.552109,1788213290.171010,-2.8259,3.0783,3.0783,3.1093,7.0400,1,0,0
11.560670,1788213290.178570,-3.3392,2.7698,2.7698,2.7893,6.7968,1,0,0
11.568609,1788213290.187497,-3.9325,2.3921,2.3921,2.4693,6.4845,1,0,0
11.576034,1788213290.194922,-4.4732,2.0666,2.0666,2.1493,6.2289,1,0,0
11.583557,1788213290.203457,-4.9998,1.6836,1.6836,1.8293,5.8996,1,0,0
11.592148,1788213290.212048,-5.4693,1.2929,1.2929,1.5093,5.6961,1,0,0
11.600689,1788213290.215580,8.2112,1.4524,1.4524,1.4524,5.4187,0,0,0
11.608319,1788213290.228219,-6.3524,0.8441,0.8441,1.1324,5.1352,1,0,0
11.615865,1788213290.231140,10.3114,1.0241,1.0241,1.0241,4.8494,0,0,0
11.624333,1788213290.236826,-6.7367,0.7410,0.7410,0.7410,4.5627,0,0,0
11.632004,1788213290.246160,10.6620,1.3162,1.3162,1.0610,4.2771,1,0,0
11.639662,1788213290.254432,-7.7375,0.8462,0.8462,0.8462,3.9942,0,0,0
11.648327,1788213290.262107,-8.5032,0.3923,0.3923,0.5262,3.7199,1,0,0
11.656746,1788213290.271212,-8.9622,-0.1433,-0.1433,0.2062,3.4562,1,0,0
11.664307,1788213290.278656,-9.4783,-0.5866,-0.5866,-0.1138,3.2003,1,0,0
11.672091,1788213290.291991,13.3942,0.5447,0.5447,0.2062,2.9495,1,0,0
11.680797,1788213290.296669,-10.2584,0.2190,0.2190,0.2190,2.7021,0,0,0
11.688826,1788213290.307728,16.7268,1.3333,1.3333,0.5390,2.4635,1,0,0
11.696875,1788213290.312755,-11.2063,0.9309,0.9309,0.8590,2.2931,1,0,0
11.704929,1788213290.323831,18.2195,2.0916,2.0916,1.1790,2.0809,1,0,0
11.713037,1788213290.328830,-11.9922,1.6446,1.6446,1.4990,1.8911,1,0,0
11.721054,1788213290.339955,20.2747,2.8929,2.8929,1.8190,1.7278,1,0,0
11.728263,1788213290.345598,-12.9634,2.3299,2.3299,2.1390,1.5934,1,0,0
11.736290,1788213290.354272,24.4631,3.4956,3.4956,2.4590,1.4898,1,0,0
11.744340,1788213290.362227,-14.1340,2.6306,2.6306,2.6306,1.4174,0,0,0
11.752394,1788213290.371275,30.3669,4.1370,4.1370,2.9506,1.3764,1,0,0
11.760442,1788213290.379323,-14.9125,3.1996,3.1996,3.1996,1.3648,0,0,0
11.768948,1788213290.387333,-15.4238,2.2765,2.2765,2.8796,1.3744,1,0,0
11.777049,1788213290.394917,-16.1111,1.4021,1.4021,2.5596,1.4102,1,0,0
11.784592,1788213290.403557,-16.5713,0.4253,0.4253,2.2396,1.4675,1,0,0
11.793178,1788213290.412066,-17.0077,-0.5165,-0.5165,1.9196,1.5354,1,0,0
11.800739,1788213290.417636,36.5366,0.7831,0.7831,1.5996,1.6050,1,0,0
11.809315,1788213290.428218,-17.8120,-0.4297,-0.4297,1.2796,1.6689,1,0,0
11.817909,1788213290.434576,45.0632,1.3415,1.3415,1.3415,1.7218,0,0,0
11.825181,1788213290.436812,-18.2385,1.0626,1.0626,1.0626,1.7517,0,0,0
11.832691,1788213290.449581,52.2384,4.8982,4.8982,1.3826,1.7771,1,0,0
11.840727,1788213290.453612,-19.2615,4.2965,4.2965,1.7026,1.7883,1,0,0
11.848070,1788213290.464639,59.8527,8.0036,8.0036,2.0226,1.7860,1,0,0
11.856673,1788213290.470535,-20.0883,6.9903,6.9903,2.3426,1.7773,1,0,0
11.864724,1788213290.480612,67.3960,10.7661,10.7661,2.6626,1.7692,1,0,0
11.872847,1788213290.487744,-20.8664,9.3737,9.3737,2.9826,1.7673,1,0,0
11.880570,1788213290.496488,73.7527,12.9574,12.9574,3.3026,1.7760,1,0,0
11.889328,1788213290.505098,-21.6846,11.1056,11.1056,3.6226,1.7984,1,0,0
11.897234,1788213290.512158,83.1161,14.4415,14.4415,3.9426,1.8255,1,0,0
11.903981,1788213290.521231,-22.6599,12.3216,12.3216,4.2626,1.8770,1,0,0
11.912626,1788213290.528515,90.8581,16.1440,16.1440,4.5826,1.9503,1,0,0
11.920665,1788213290.537565,-23.6020,13.8392,13.8392,4.9026,2.0467,1,0,0
11.928718,1788213290.545618,-24.1103,11.9230,11.9230,5.2226,2.1651,1,0,0
11.936771,1788213290.554667,-24.4932,9.9237,9.9237,5.5426,2.3040,1,0,0
11.945383,1788213290.562734,-24.7276,8.2447,8.2447,5.8626,2.4623,1,0,0
11.952969,1788213290.570863,-24.9356,6.5884,6.5884,6.1826,2.6385,1,0,0
11.961616,1788213290.578635,-25.1330,5.0406,5.0406,5.8626,2.8311,1,0,0
11.968910,1788213290.586832,-25.3746,3.4516,3.4516,5.5426,2.9854,1,0,0
11.977411,1788213290.595290,-25.7924,1.8532,1.8532,5.2226,3.1976,1,0,0
11.985439,1788213290.604387,116.3197,8.0430,8.0430,5.5426,3.4071,1,0,0
11.993565,1788213290.612371,-26.8150,6.3372,6.3372,5.8626,3.6053,1,0,0
12.001136,1788213290.621036,122.8794,12.6988,12.6988,6.1826,3.7915,1,0,0
12.009775,1788213290.628664,-27.7117,10.8009,10.8009,6.5026,3.9704,1,0,0
12.017577,1788213290.635237,121.1620,15.6321,15.6321,6.8226,4.1460,1,0,0
12.025106,1788213290.645006,-28.3509,12.9208,12.9208,7.1426,4.2776,1,0,0
12.033141,1788213290.650033,124.4437,16.8338,16.8338,7.4626,4.4550,1,0,0
12.041679,1788213290.654046,-28.5446,15.5945,15.5945,7.7826,4.6364,1,0,0
12.049635,1788213290.666002,127.9948,24.7876,24.7876,8.1026,4.8233,1,0,0
12.057171,1788213290.670538,-28.7773,23.1009,23.1009,8.4226,5.0170,1,0,0
12.065755,1788213290.681624,129.0055,31.3173,31.3173,8.7426,5.2181,1,0,0
12.073796,1788213290.686679,-28.8183,29.1868,29.1868,9.0626,5.4271,1,0,0
12.081332,1788213290.697218,134.0950,37.0419,37.0419,9.3826,5.6441,1,0,0
12.089343,1788213290.703237,-29.2943,34.2426,34.2426,9.7026,5.8123,1,0,0
12.097776,1788213290.713273,136.8359,41.6233,41.6233,10.0226,6.0435,1,0,0
12.105336,1788213290.720685,-29.5425,37.9548,37.9548,10.3426,6.2825,1,0,0
12.113347,1788213290.729253,136.2762,44.0605,44.0605,10.6626,6.5291,1,0,0
12.121419,1788213290.736775,-29.8848,40.1997,40.1997,10.9826,6.7829,1,0,0
12.129446,1788213290.745347,138.8996,46.3264,46.3264,11.3026,7.0434,1,0,0
12.137457,1788213290.754349,-30.0992,41.6167,41.6167,11.6226,7.3102,1,0,0
12.145508,1788213290.762387,-30.2675,37.8304,37.8304,11.9426,7.5142,1,0,0
12.153862,1788213290.769745,-30.5202,34.6771,34.6771,12.2626,7.7914,1,0,0
12.161871,1788213290.778770,-30.7616,31.1526,31.1526,12.5826,8.0774,1,0,0
12.169915,1788213290.787807,-31.0316,27.6577,27.6577,12.9026,8.3727,1,0,0
12.177669,1788213290.795041,-31.2808,24.8758,24.8758,13.2226,8.6756,1,0,0
12.185725,1788213290.803630,-31.4671,21.6473,21.6473,13.5426,8.9848,1,0,0
12.194305,1788213290.812211,-31.7033,18.5102,18.5102,13.8626,9.2991,1,0,0
12.202319,1788213290.821218,-31.9252,15.3357,15.3357,14.1826,9.5375,1,0,0
12.209879,1788213290.828779,-32.1819,12.7464,12.7464,13.8626,9.8583,1,0,0
12.218414,1788213290.837324,-32.4508,9.9352,9.9352,13.5426,10.1816,1,0,0
12.225513,1788213290.845413,-32.6943,7.3787,7.3787,13.2226,10.5010,1,0,0
12.233542,1788213290.845413,-32.6943,4.9703,4.9703,12.9026,10.8064,1,0,0
12.241581,1788213290.854445,144.5815,13.5659,13.5659,13.2226,11.0900,1,0,0
12.249600,1788213290.862482,-32.9064,10.9473,10.9473,12.9026,11.3460,1,0,0
12.257771,1788213290.870933,-33.1042,8.2972,8.2972,12.5826,11.5760,1,0,0
12.265819,1788213290.884709,146.7161,20.2443,20.2443,12.9026,11.7326,1,0,0
12.273857,1788213290.887726,-33.6125,19.1146,19.1146,13.2226,11.9171,1,0,0
12.281603,1788213290.900320,145.9227,28.6748,28.6748,13.5426,12.0749,1,0,0
12.289131,1788213290.903528,-34.1844,27.3390,27.3390,13.8626,12.2141,1,0,0
12.298367,1788213290.916258,146.7558,36.2931,36.2931,14.1826,12.3419,1,0,0
12.305920,1788213290.920276,-34.7212,34.4761,34.4761,14.5026,12.4642,1,0,0
12.314435,1788213290.931331,146.8604,42.0698,42.0698,14.8226,12.5551,1,0,0
12.322475,1788213290.937351,-35.1849,39.2123,39.2123,15.1426,12.6783,1,0,0
12.330518,1788213290.948401,147.9037,46.6865,46.6865,15.4626,12.8065,1,0,0
12.338543,1788213290.954416,-35.6827,43.6864,43.6864,15.7826,12.9420,1,0,0
12.346569,1788213290.963450,148.2880,49.7091,49.7091,16.1026,13.0864,1,0,0
12.354597,1788213290.970496,-36.2857,46.0291,46.0291,16.4226,13.2407,1,0,0
12.362012,1788213290.979528,148.1702,51.9456,51.9456,16.7426,13.4058,1,0,0
12.370581,1788213290.986943,-36.8950,47.9357,47.9357,17.0626,13.5820,1,0,0
12.378620,1788213290.996502,150.0301,54.1965,54.1965,17.3826,13.7215,1,0,0
12.386665,1788213291.004547,-37.2244,49.7279,49.7279,17.7026,13.9175,1,0,0
12.394230,1788213291.012128,-37.3794,45.5864,45.5864,18.0226,14.1282,1,0,0
12.402269,1788213291.021170,-37.5507,40.6729,40.6729,18.3426,14.3539,1,0,0
12.410360,1788213291.029248,-37.7184,36.3213,36.3213,18.6626,14.5930,1,0,0
12.417874,1788213291.037774,-37.8534,31.8278,31.8278,18.9826,14.8441,1,0,0
12.426410,1788213291.043797,149.3012,36.5624,36.5624,19.3026,15.1056,1,0,0
12.434058,1788213291.053958,-38.2705,31.4150,31.4150,19.6226,15.3078,1,0,0
12.442372,1788213291.061270,-38.5093,27.7577,27.7577,19.9426,15.5847,1,0,0
12.450387,1788213291.061270,-38.5093,23.8690,23.8690,20.2626,15.8688,1,0,0
12.458425,1788213291.074296,150.1505,34.5808,34.5808,20.5826,16.1593,1,0,0
12.466458,1788213291.079322,-38.8700,31.9359,31.9359,20.9026,16.4551,1,0,0
12.474489,1788213291.090375,151.0755,40.2892,40.2892,21.2226,16.7557,1,0,0
12.482539,1788213291.095388,-39.1536,37.5306,37.5306,21.5426,17.0602,1,0,0
12.490113,1788213291.105989,150.9209,44.9533,44.9533,21.8626,17.3681,1,0,0
12.498648,1788213291.112020,-39.3912,41.5423,41.5423,22.1826,17.6789,1,0,0
12.506189,1788213291.121560,149.9825,47.8320,47.8320,22.5026,17.9135,1,0,0
12.514194,1788213291.129101,-39.6021,43.5374,43.5374,22.8226,18.2282,1,0,0
12.522388,1788213291.137102,149.4764,48.6483,48.6483,23.1426,18.5446,1,0,0
12.530141,1788213291.145293,-39.9006,44.0157,44.0157,23.4626,18.8624,1,0,0
12.539157,1788213291.154039,-40.0252,39.1022,39.1022,23.7826,19.1813,1,0,0
12.546842,1788213291.161588,-40.1472,34.8945,34.8945,24.1026,19.5011,1,0,0
