t_s,t_capture,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3
2.303407,1788210577.156671,-0.1853,-3.5091,-3.5091,-3.5091,-5.8769,0,0,0
2.311409,1788210577.167588,-0.3222,-3.2953,-3.2953,-3.2953,-5.6686,0,0,0
2.319409,1788210577.173670,-0.1763,-3.1751,-3.1751,-3.1751,-5.5059,0,0,0
2.327409,1788210577.183588,0.2232,-2.9667,-2.9667,-2.9667,-5.3479,0,0,0
2.335412,1788210577.189667,-0.1682,-2.8589,-2.8589,-2.8589,-5.1884,0,0,0
2.343409,1788210577.198691,-0.1631,-2.7077,-2.7077,-2.7077,-5.0268,0,0,0
2.351497,1788210577.206592,-0.1559,-2.5815,-2.5815,-2.5815,-4.8659,0,0,0
2.359509,1788210577.215589,-0.1564,-2.4460,-2.4460,-2.4460,-4.7031,0,0,0
2.367422,1788210577.223717,-0.1651,-2.3303,-2.3303,-2.3303,-4.5368,0,0,0
2.375954,1788210577.232129,-0.1766,-2.2176,-2.2176,-2.2176,-4.3699,0,0,0
2.383954,1788210577.240126,-0.1772,-2.1158,-2.1158,-2.1158,-4.2030,0,0,0
2.392062,1788210577.248232,-0.1731,-2.0177,-2.0177,-2.0177,-4.0415,0,0,0
2.400105,1788210577.248232,-0.1731,-1.9258,-1.9258,-1.9258,-3.8850,0,0,0
2.407363,1788210577.261241,3.9188,-1.4662,-1.4662,-1.4662,-3.7319,0,0,0
2.416099,1788210577.267262,-0.1657,-1.4168,-1.4168,-1.4168,-3.5849,0,0,0
2.424094,1788210577.277358,5.0058,-1.0173,-1.0173,-1.0173,-3.4392,0,0,0
2.432091,1788210577.281270,-0.1472,-0.9955,-0.9955,-0.9955,-3.2913,0,0,0
2.439363,1788210577.293280,6.1573,-0.4718,-0.4718,-0.4718,-3.1433,0,0,0
2.448392,1788210577.298628,-0.1357,-0.4604,-0.4604,-0.4604,-2.9885,0,0,0
2.456392,1788210577.309566,6.8361,0.0299,0.0299,0.0299,-2.8356,0,0,0
2.463619,1788210577.315197,-0.1222,0.0245,0.0245,0.0245,-2.6675,0,0,0
2.472332,1788210577.323891,7.6899,0.4401,0.4401,0.4401,-2.4981,0,0,0
2.480060,1788210577.332337,-0.1255,0.4104,0.4104,0.4104,-2.3205,0,0,0
2.488138,1788210577.340180,-0.1271,0.3841,0.3841,0.3841,-2.1373,0,0,0
2.495852,1788210577.348321,-0.1300,0.3581,0.3581,0.3581,-1.9502,0,0,0
2.503840,1788210577.357029,-0.1346,0.3316,0.3316,0.3316,-1.7639,0,0,0
2.512770,1788210577.365052,-0.1338,0.3084,0.3084,0.3084,-1.5764,0,0,0
2.520319,1788210577.374399,-0.1349,0.2831,0.2831,0.2831,-1.3993,0,0,0
2.528321,1788210577.382440,-0.1326,0.2624,0.2624,0.2624,-1.2293,0,0,0
2.536246,1788210577.390423,-0.1287,0.2432,0.2432,0.2432,-1.0710,0,0,0
2.544246,1788210577.398422,-0.1235,0.2252,0.2252,0.2252,-0.9237,0,0,0
2.552246,1788210577.406416,-0.1279,0.2079,0.2079,0.2079,-0.7923,0,0,0
2.560258,1788210577.415423,11.4561,0.8297,0.8297,0.8297,-0.6992,0,0,0
2.568263,1788210577.423440,-0.1477,0.7814,0.7814,0.7814,-0.5568,0,0,0
2.575776,1788210577.431952,-0.1498,0.7328,0.7328,0.7328,-0.4559,0,0,0
2.583776,1788210577.439959,-0.1434,0.6898,0.6898,0.6898,-0.3530,0,0,0
2.592782,1788210577.446955,11.9598,1.1800,1.1800,1.1800,-0.2551,0,0,0
2.600783,1788210577.456955,-0.1509,1.0990,1.0990,1.0990,-0.1612,0,0,0
2.608519,1788210577.461959,13.1469,1.4803,1.4803,1.4803,-0.0698,0,0,0
2.616840,1788210577.472944,-0.1550,1.3712,1.3712,1.3712,0.0221,0,0,0
2.624412,1788210577.477065,13.9904,1.7035,1.7035,1.7035,0.1176,0,0,0
2.632257,1788210577.481588,-0.1588,1.6499,1.6499,1.6499,0.2103,0,0,0
2.640882,1788210577.492302,14.0238,2.4653,2.4653,2.3699,0.3058,1,0,0
2.648336,1788210577.498058,-0.1634,2.3697,2.3697,2.3697,0.4028,0,0,0
2.656328,1788210577.507515,14.7443,3.0969,3.0969,3.0897,0.5034,1,0,0
2.664353,1788210577.514517,-0.1619,2.9535,2.9535,2.9535,0.6150,0,0,0
2.672353,1788210577.523521,15.1174,3.6372,3.6372,3.6372,0.7315,0,0,0
2.679875,1788210577.531034,-0.1685,3.4579,3.4579,3.4579,0.8652,0,0,0
2.687875,1788210577.540051,-0.1684,3.2557,3.2557,3.2557,1.0079,0,0,0
2.696400,1788210577.548050,-0.1748,3.0856,3.0856,3.0856,1.1704,0,0,0
2.704026,1788210577.556195,-0.1714,2.9220,2.9220,2.9220,1.3361,0,0,0
2.713105,1788210577.564286,-0.1649,2.7685,2.7685,2.7685,1.5055,0,0,0
2.720110,1788210577.573286,-0.1635,2.6077,2.6077,2.6077,1.6651,0,0,0
2.728218,1788210577.581287,-0.1669,2.4720,2.4720,2.4720,1.8107,0,0,0
2.736609,1788210577.589791,-0.1628,2.3359,2.3359,2.3359,1.9375,0,0,0
2.744899,1788210577.601050,17.4221,3.3597,3.3597,3.0559,2.0431,1,0,0
2.752882,1788210577.606058,-0.1716,3.2493,3.2493,3.2493,2.1315,0,0,0
2.760422,1788210577.616580,17.6998,4.1742,4.1742,3.9693,2.2012,1,0,0
2.768420,1788210577.623596,-0.1861,3.9849,3.9849,3.9849,2.2726,0,0,0
2.776941,1788210577.631106,-0.1782,3.7928,3.7928,3.7928,2.3429,0,0,0
2.784938,1788210577.640114,-0.1812,3.5757,3.5757,3.5757,2.4278,0,0,0
2.792945,1788210577.648116,-0.1860,3.3926,3.3926,3.3926,2.5213,0,0,0
2.800948,1788210577.656114,-0.1949,3.2187,3.2187,3.2187,2.6259,0,0,0
2.808942,1788210577.665120,-0.1866,3.0345,3.0345,3.0345,2.7300,0,0,0
2.816950,1788210577.673115,-0.1647,2.8803,2.8803,2.8803,2.8243,0,0,0
2.824947,1788210577.677129,19.0769,3.2863,3.2863,3.2863,2.9045,0,0,0
2.833062,1788210577.681123,-0.1592,3.2006,3.2006,3.2006,2.9663,0,0,0
2.841244,1788210577.692419,19.5081,4.3088,4.3088,3.9206,3.0035,1,0,0
2.849239,1788210577.698420,-0.1608,4.1428,4.1428,4.1428,3.0354,0,0,0
2.857243,1788210577.708419,19.6169,5.0857,5.0857,4.8628,3.0574,1,0,0
2.865248,1788210577.715416,-0.1646,4.8588,4.8588,4.8588,3.0921,0,0,0
2.873247,1788210577.724423,19.5098,5.6708,5.6708,5.5788,3.1406,1,0,0
2.880786,1788210577.731947,-0.1758,5.3991,5.3991,5.3991,3.2018,0,0,0
2.888788,1788210577.740959,19.6921,6.1937,6.1937,6.1191,3.2866,1,0,0
2.896787,1788210577.748957,-0.1753,5.8794,5.8794,5.8794,3.3952,0,0,0
2.904787,1788210577.757960,-0.1609,5.5478,5.5478,5.5478,3.5146,0,0,0
2.912778,1788210577.764956,-0.1563,5.3027,5.3027,5.3027,3.6540,0,0,0
2.921307,1788210577.772955,-0.1528,5.0375,5.0375,5.0375,3.7980,0,0,0
2.929323,1788210577.781493,-0.1629,4.7698,4.7698,4.7698,3.9406,0,0,0
2.937324,1788210577.790492,-0.1554,4.5043,4.5043,4.5043,4.0775,0,0,0
2.945323,1788210577.798498,-0.1642,4.2799,4.2799,4.2799,4.2330,0,0,0
2.953319,1788210577.808496,-0.1724,4.0166,4.0166,4.0166,4.3335,0,0,0
2.961328,1788210577.817504,20.1180,4.8891,4.8891,4.7366,4.4087,1,0,0
2.969330,1788210577.824513,-0.1617,4.6744,4.6744,4.6744,4.4638,0,0,0
2.977817,1788210577.833007,-0.1567,4.4287,4.4287,4.4287,4.4917,0,0,0
2.985818,1788210577.840995,-0.1541,4.2096,4.2096,4.2096,4.5310,0,0,0
2.993825,1788210577.848994,-0.1567,4.0001,4.0001,4.0001,4.5511,0,0,0
3.001881,1788210577.857996,-0.1604,3.7762,3.7762,3.7762,4.5665,0,0,0
3.009853,1788210577.865996,-0.1596,3.5863,3.5863,3.5863,4.5764,0,0,0
3.017816,1788210577.872992,-0.1597,3.4270,3.4270,3.4270,4.5742,0,0,0
3.025822,1788210577.880001,20.2303,4.1372,4.1372,4.1372,4.5623,0,0,0
3.033326,1788210577.889997,-0.1696,3.8824,3.8824,3.8824,4.5341,0,0,0
3.042369,1788210577.898601,-0.1519,3.6747,3.6747,3.6747,4.4916,0,0,0
3.050352,1788210577.898601,-0.1519,3.4904,3.4904,3.4904,4.4481,0,0,0
3.058346,1788210577.911529,20.0374,4.7400,4.7400,4.2104,4.3963,1,0,0
3.066366,1788210577.915522,-0.1580,4.6199,4.6199,4.6199,4.3461,0,0,0
3.074359,1788210577.927542,19.8220,5.6998,5.6998,5.3399,4.2986,1,0,0
3.082532,1788210577.931535,-0.1523,5.5555,5.5555,5.5555,4.2670,0,0,0
3.089536,1788210577.943709,19.6837,6.5756,6.5756,6.2755,4.2516,1,0,0
3.097537,1788210577.948714,-0.1606,6.3679,6.3679,6.3679,4.2563,0,0,0
3.106533,1788210577.958716,19.1313,7.1370,7.1370,7.0879,4.2840,1,0,0
3.113538,1788210577.965708,-0.1608,6.8257,6.8257,6.8257,4.3413,0,0,0
3.122042,1788210577.974710,19.1697,7.5005,7.5005,7.5005,4.4308,0,0,0
3.130048,1788210577.982228,-0.1519,7.1501,7.1501,7.1501,4.5524,0,0,0
3.138065,1788210577.990231,-0.1522,6.7973,6.7973,6.7973,4.6928,0,0,0
3.146070,1788210577.999241,-0.1474,6.4238,6.4238,6.4238,4.8534,0,0,0
3.153069,1788210578.006238,-0.1474,6.1468,6.1468,6.1468,5.0179,0,0,0
3.161649,1788210578.015260,-0.1447,5.8075,5.8075,5.8075,5.1753,0,0,0
3.170457,1788210578.023125,-0.1501,5.5245,5.5245,5.5245,5.3194,0,0,0
3.177839,1788210578.031640,-0.1549,5.2324,5.2324,5.2324,5.4433,0,0,0
3.185843,1788210578.040015,-0.1682,4.9582,4.9582,4.9582,5.5368,0,0,0
3.193839,1788210578.050022,17.7928,5.7220,5.7220,5.6782,5.6048,1,0,0
3.201842,1788210578.057016,-0.1627,5.4718,5.4718,5.4718,5.6455,0,0,0
3.209839,1788210578.065015,-0.1538,5.1991,5.1991,5.1991,5.6699,0,0,0
3.217839,1788210578.073015,-0.1564,4.9386,4.9386,4.9386,5.6851,0,0,0
3.225845,1788210578.082019,-0.1491,4.6610,4.6610,4.6610,5.6941,0,0,0
3.234354,1788210578.090019,-0.1558,4.4256,4.4256,4.4256,5.6915,0,0,0
3.242431,1788210578.098597,-0.1490,4.1861,4.1861,4.1861,5.6772,0,0,0
3.250847,1788210578.107017,-0.1529,3.9626,3.9626,3.9626,5.6567,0,0,0
3.258839,1788210578.115015,-0.1648,3.7598,3.7598,3.7598,5.6189,0,0,0
3.266846,1788210578.115015,-0.1648,3.5666,3.5666,3.5666,5.5541,0,0,0
3.274851,1788210578.127023,15.4802,4.4173,4.4173,4.2866,5.4731,1,0,0
3.282989,1788210578.132027,-0.1524,4.2751,4.2751,4.2751,5.3756,0,0,0
3.290983,1788210578.143162,15.3589,5.0084,5.0084,4.9951,5.2702,1,0,0
3.298984,1788210578.149166,-0.1307,4.8187,4.8187,4.8187,5.1694,0,0,0
3.306886,1788210578.157053,14.7147,5.2895,5.2895,5.2895,5.0810,0,0,0
3.314418,1788210578.165062,-0.1374,5.0267,5.0267,5.0267,5.0103,0,0,0
3.323419,1788210578.173596,-0.1455,4.7597,4.7597,4.7597,4.9557,0,0,0
3.331424,1788210578.182597,-0.1398,4.4931,4.4931,4.4931,4.9261,0,0,0
3.338423,1788210578.190599,-0.1419,4.2670,4.2670,4.2670,4.9024,0,0,0
3.347425,1788210578.198598,-0.1500,4.0511,4.0511,4.0511,4.8811,0,0,0
3.355424,1788210578.207597,-0.1539,3.8209,3.8209,3.8209,4.8555,0,0,0
3.362429,1788210578.219605,12.2976,4.4247,4.4247,4.4247,4.8235,0,0,0
3.371429,1788210578.223605,-0.1606,4.3102,4.3102,4.3102,4.7757,0,0,0
3.378953,1788210578.235130,12.2149,4.8502,4.8502,4.8502,4.7237,0,0,0
3.386960,1788210578.240136,-0.1621,4.6950,4.6950,4.6950,4.6729,0,0,0
3.394960,1788210578.251136,11.5829,5.1444,5.1444,5.1444,4.6269,0,0,0
3.402970,1788210578.256145,-0.1582,4.9805,4.9805,4.9805,4.6012,0,0,0
3.410991,1788210578.266664,10.8233,5.3456,5.3456,5.3456,4.5876,0,0,0
3.419019,1788210578.274188,-0.1527,5.0945,5.0945,5.0945,4.5893,0,0,0
3.427026,1788210578.282203,10.3925,5.3504,5.3504,5.3504,4.6040,0,0,0
3.435026,1788210578.289201,-0.1572,5.1159,5.1159,5.1159,4.6280,0,0,0
3.443352,1788210578.298525,10.1003,5.3936,5.3936,5.3936,4.6503,0,0,0
3.451364,1788210578.306540,-0.1571,5.1247,5.1247,5.1247,4.6777,0,0,0
3.459359,1788210578.315533,-0.1518,4.8387,4.8387,4.8387,4.7130,0,0,0
3.466885,1788210578.323061,-0.1551,4.6095,4.6095,4.6095,4.7355,0,0,0
3.475398,1788210578.332068,-0.1466,4.3500,4.3500,4.3500,4.7642,0,0,0
3.483407,1788210578.332068,-0.1466,4.1303,4.1303,4.1303,4.8009,0,0,0
3.491411,1788210578.344588,7.7004,4.3950,4.3950,4.3950,4.8149,0,0,0
3.498931,1788210578.348587,-0.1416,4.2815,4.2815,4.2815,4.8193,0,0,0
3.506963,1788210578.360125,6.4958,4.4337,4.4337,4.4337,4.8112,0,0,0
3.514962,1788210578.365132,-0.1340,4.2916,4.2916,4.2916,4.7971,0,0,0
3.523493,1788210578.375653,6.1497,4.4087,4.4087,4.4087,4.7728,0,0,0
3.531709,1788210578.381668,-0.1268,4.2402,4.2402,4.2402,4.7451,0,0,0
3.539711,1788210578.390886,4.9934,4.2822,4.2822,4.2822,4.7109,0,0,0
3.547710,1788210578.398886,-0.1178,4.0673,4.0673,4.0673,4.6841,0,0,0
3.555709,1788210578.406887,-0.1095,3.8630,3.8630,3.8630,4.6615,0,0,0
3.563719,1788210578.415890,-0.1007,3.6457,3.6457,3.6457,4.6373,0,0,0
3.571719,1788210578.423894,-0.0950,3.4621,3.4621,3.4621,4.6041,0,0,0
3.579234,1788210578.430893,-0.0972,3.3081,3.3081,3.3081,4.5617,0,0,0
3.587234,1788210578.439409,-0.0864,3.1310,3.1310,3.1310,4.5077,0,0,0
3.595234,1788210578.451410,1.9316,3.0447,3.0447,3.0447,4.4414,0,0,0
3.603229,1788210578.456402,-0.0803,2.9469,2.9469,2.9469,4.3662,0,0,0
3.611236,1788210578.468412,1.1457,2.8172,2.8172,2.8172,4.2829,0,0,0
3.619456,1788210578.473625,-0.0846,2.7225,2.7225,2.7225,4.2004,0,0,0
3.627970,1788210578.482682,0.2498,2.5856,2.5856,2.5856,4.1117,0,0,0
3.634984,1788210578.491156,-0.0835,2.4468,2.4468,2.4468,4.0203,0,0,0
3.643661,1788210578.498832,-0.0930,2.3265,2.3265,2.3265,3.9523,0,0,0
3.651659,1788210578.507835,-0.1080,2.1923,2.1923,2.1923,3.8306,0,0,0
3.659655,1788210578.515832,-0.1212,2.0783,2.0783,2.0783,3.7254,0,0,0
3.667663,1788210578.523839,-0.1261,1.9696,1.9696,1.9696,3.6189,0,0,0
3.676172,1788210578.532343,-0.1191,1.8605,1.8605,1.8605,3.5096,0,0,0
3.683187,1788210578.539368,-0.1288,1.7739,1.7739,1.7739,3.3970,0,0,0
3.691235,1788210578.548411,-0.1169,1.6692,1.6692,1.6692,3.2810,0,0,0
3.700068,1788210578.548411,-0.1169,1.5812,1.5812,1.5812,3.1685,0,0,0
3.708089,1788210578.559243,-3.4944,1.2479,1.2479,1.2479,3.0504,0,0,0
3.716152,1788210578.565265,-0.1086,1.1969,1.1969,1.1969,2.9350,0,0,0
3.723433,1788210578.575326,-4.3982,0.8535,0.8535,0.8535,2.8154,0,0,0
3.731943,1788210578.581610,-0.1014,0.8160,0.8160,0.8160,2.6959,0,0,0
3.739457,1788210578.591116,-5.9010,0.4243,0.4243,0.4243,2.5700,0,0,0
3.748465,1788210578.599644,-0.1051,0.3965,0.3965,0.3965,2.4388,0,0,0
3.756283,1788210578.607643,-6.5167,0.0535,0.0535,0.0535,2.3107,0,0,0
3.764103,1788210578.615267,-0.0933,0.0465,0.0465,0.0465,2.1741,0,0,0
3.772103,1788210578.624274,-0.0980,0.0385,0.0385,0.0385,2.0329,0,0,0
3.780592,1788210578.632280,-0.1050,0.0314,0.0314,0.0314,1.8894,0,0,0
3.787590,1788210578.640757,-0.0980,0.0247,0.0247,0.0247,1.7481,0,0,0
3.796589,1788210578.647757,-0.0926,0.0196,0.0196,0.0196,1.6033,0,0,0
3.804585,1788210578.656774,-0.0865,0.0138,0.0138,0.0138,1.4600,0,0,0
3.811591,1788210578.665757,-0.0743,0.0089,0.0089,0.0089,1.3216,0,0,0
3.820604,1788210578.673764,-0.0728,0.0049,0.0049,0.0049,1.1921,0,0,0
3.828606,1788210578.681781,-0.0733,0.0011,0.0011,0.0011,1.0689,0,0,0
3.836124,1788210578.690777,-0.0858,-0.0037,-0.0037,-0.0037,0.9561,0,0,0
3.844664,1788210578.700840,-11.4255,-0.7025,-0.7025,-0.7025,0.8514,0,0,0
3.852663,1788210578.706844,-0.0910,-0.6796,-0.6796,-0.6796,0.7549,0,0,0
3.860672,1788210578.715844,-12.6275,-1.3410,-1.3410,-1.3410,0.6833,0,0,0
3.868761,1788210578.723933,-0.1136,-1.2798,-1.2798,-1.2798,0.5610,0,0,0
3.876314,1788210578.732477,-13.4993,-1.9265,-1.9265,-1.9265,0.4595,0,0,0
3.884310,1788210578.740488,-0.1134,-1.8365,-1.8365,-1.8365,0.3482,0,0,0
3.892315,1788210578.748494,-0.1069,-1.7509,-1.7509,-1.7509,0.2245,0,0,0
3.901026,1788210578.757203,-0.1075,-1.6631,-1.6631,-1.6631,0.0884,0,0,0
3.909051,1788210578.765211,-0.1023,-1.5863,-1.5863,-1.5863,-0.0503,0,0,0
3.917024,1788210578.773202,-0.1067,-1.5138,-1.5138,-1.5138,-0.1931,0,0,0
3.925096,1788210578.777283,-15.8206,-1.8842,-1.8842,-1.8842,-0.3617,0,0,0
3.933029,1788210578.782272,-0.1015,-1.8282,-1.8282,-1.8282,-0.4863,0,0,0
3.941113,1788210578.793284,-16.5131,-2.8160,-2.8160,-2.5482,-0.5721,1,0,0
3.949023,1788210578.799204,-0.0913,-2.7147,-2.7147,-2.7147,-0.6853,0,0,0
3.957023,1788210578.809258,-17.2810,-3.6184,-3.6184,-3.4347,-0.7971,1,0,0
3.965620,1788210578.815207,-0.0877,-3.4859,-3.4859,-3.4859,-0.9514,0,0,0
3.973619,1788210578.824732,-18.3716,-4.3669,-4.3669,-4.2059,-1.0546,1,0,0
3.981231,1788210578.831764,-0.0890,-4.1780,-4.1780,-4.1780,-1.1271,0,0,0
3.989243,1788210578.840416,-0.0975,-3.9596,-3.9596,-3.9596,-1.2451,0,0,0
3.997229,1788210578.848458,-0.0986,-3.7676,-3.7676,-3.7676,-1.5570,0,0,0
4.005239,1788210578.857336,-0.0967,-3.5679,-3.5679,-3.5679,-1.7453,0,0,0
4.013235,1788210578.866332,-0.0948,-3.3774,-3.3774,-3.3774,-1.9265,0,0,0
4.021155,1788210578.874419,-0.0967,-3.2152,-3.2152,-3.2152,-2.1397,0,0,0
4.029167,1788210578.882408,-0.0945,-3.0632,-3.0632,-3.0632,-2.2935,0,0,0
4.037369,1788210578.890427,-0.0929,-2.9185,-2.9185,-2.9185,-2.4275,0,0,0
4.045391,1788210578.901578,-22.5057,-4.2365,-4.2365,-3.6385,-2.5406,1,0,0
4.053390,1788210578.906565,-0.0821,-4.1072,-4.1072,-4.1072,-2.6362,0,0,0
4.061406,1788210578.917569,-23.5452,-5.4087,-5.4087,-4.8272,-2.7065,1,0,0
4.069413,1788210578.923587,-0.0842,-5.2086,-5.2086,-5.2086,-2.8216,0,0,0
4.077290,1788210578.933331,-23.9433,-6.3345,-6.3345,-5.9286,-2.9281,1,0,0
4.085171,1788210578.940350,-0.0939,-6.0614,-6.0614,-6.0614,-3.0478,0,0,0
4.093229,1788210578.949350,-0.1009,-5.7329,-5.7329,-5.7329,-3.1899,0,0,0
4.101179,1788210578.957355,-0.1010,-5.4566,-5.4566,-5.4566,-3.3558,0,0,0
4.110173,1788210578.965349,-0.0995,-5.1953,-5.1953,-5.1953,-3.5336,0,0,0
4.117178,1788210578.973393,-0.0993,-4.9464,-4.9464,-4.9464,-3.7054,0,0,0
4.125777,1788210578.981951,-0.0918,-4.6959,-4.6959,-4.6959,-3.8754,0,0,0
4.133698,1788210578.989877,-0.0701,-4.4749,-4.4749,-4.4749,-4.0243,0,0,0
4.142717,1788210578.994918,-27.1682,-5.1881,-5.1881,-5.1881,-4.1496,0,0,0
4.149718,1788210578.998890,-0.0720,-5.0610,-5.0610,-5.0610,-4.2477,0,0,0
4.157888,1788210579.010891,-27.5572,-6.6891,-6.6891,-5.7810,-4.3355,1,0,0
4.165882,1788210579.015064,-0.0789,-6.5154,-6.5154,-6.5010,-4.4148,1,0,0
4.173881,1788210579.026171,-29.0041,-8.0413,-8.0413,-7.2210,-4.5007,1,0,0
4.181471,1788210579.032060,-0.0876,-7.7478,-7.7478,-7.7478,-4.6012,0,0,0
4.190414,1788210579.041593,-29.2735,-9.0205,-9.0205,-8.4678,-4.7288,1,0,0
4.198415,1788210579.049591,-0.0794,-8.5763,-8.5763,-8.5763,-4.8805,0,0,0
4.206422,1788210579.056593,-0.0759,-8.2070,-8.2070,-8.2070,-5.0626,0,0,0
4.214415,1788210579.065599,-0.0776,-7.7615,-7.7615,-7.7615,-5.2660,0,0,0
4.222422,1788210579.073597,-0.0711,-7.3872,-7.3872,-7.3872,-5.4763,0,0,0
4.230443,1788210579.081615,-0.0779,-7.0328,-7.0328,-7.0328,-5.6862,0,0,0
4.238438,1788210579.090619,-0.0685,-6.6577,-6.6577,-6.6577,-5.8834,0,0,0
4.245965,1788210579.098147,-0.0713,-6.3600,-6.3600,-6.3600,-6.0562,0,0,0
4.253965,1788210579.107143,-0.0696,-6.0223,-6.0223,-6.0223,-6.2053,0,0,0
4.261990,1788210579.115143,-0.0735,-5.7354,-5.7354,-5.7354,-6.3180,0,0,0
4.269995,1788210579.124151,-0.0723,-5.4288,-5.4288,-5.4288,-6.4039,0,0,0
4.278537,1788210579.132157,-0.0774,-5.1689,-5.1689,-5.1689,-6.4576,0,0,0
4.286534,1788210579.140717,-0.0770,-4.9046,-4.9046,-4.9046,-6.4837,0,0,0
4.294537,1788210579.150719,-33.4759,-6.6000,-6.6000,-5.6246,-6.4832,1,0,0
4.302649,1788210579.156712,-0.0720,-6.3628,-6.3628,-6.3446,-6.4597,1,0,0
4.310540,1788210579.165717,-0.0721,-6.0241,-6.0241,-6.0241,-6.4246,0,0,0
4.318542,1788210579.173719,-0.0751,-5.7367,-5.7367,-5.7367,-6.3902,0,0,0
4.326537,1788210579.182713,-0.0736,-5.4300,-5.4300,-5.4300,-6.3481,0,0,0
4.334381,1788210579.190457,-0.0801,-5.1778,-5.1778,-5.1778,-6.3129,0,0,0
4.342280,1788210579.198455,-0.0636,-4.9286,-4.9286,-4.9286,-6.2729,0,0,0
4.350816,1788210579.207113,-0.0755,-4.6729,-4.6729,-4.6729,-6.2314,0,0,0
4.358335,1788210579.215511,-0.0752,-4.4372,-4.4372,-4.4372,-6.1786,0,0,0
4.366353,1788210579.215511,-0.0752,-4.2232,-4.2232,-4.2232,-6.1090,0,0,0
4.374356,1788210579.229529,-35.4854,-6.7588,-6.7588,-4.9432,-6.0206,1,0,0
4.383004,1788210579.231532,-0.0713,-6.6751,-6.6751,-5.6632,-5.9136,1,0,0
4.391054,1788210579.245081,-36.2554,-9.0262,-9.0262,-6.3832,-5.8075,1,0,0
4.398616,1788210579.248230,-0.0759,-8.8514,-8.8514,-7.1032,-5.7156,1,0,0
4.407022,1788210579.259689,-36.4721,-10.7523,-10.7523,-7.8232,-5.6510,1,0,0
4.414705,1788210579.265848,-0.0730,-10.3476,-10.3476,-8.5432,-5.6292,1,0,0
4.422711,1788210579.274889,-36.9011,-11.8234,-11.8234,-9.2632,-5.6463,1,0,0
4.430724,1788210579.281887,-0.0654,-11.3159,-11.3159,-9.9832,-5.7123,1,0,0
4.438827,1788210579.289908,-0.0621,-10.7675,-10.7675,-10.7032,-5.8277,1,0,0
4.446413,1788210579.298589,-0.0611,-10.2097,-10.2097,-10.2097,-5.9803,0,0,0
4.454427,1788210579.306608,-0.0595,-9.7228,-9.7228,-9.7228,-6.1710,0,0,0
4.463055,1788210579.315606,-0.0613,-9.2023,-9.2023,-9.2023,-6.3877,0,0,0
4.471129,1788210579.323283,-0.0619,-8.7763,-8.7763,-8.7763,-6.6153,0,0,0
4.478458,1788210579.331306,-0.0581,-8.3503,-8.3503,-8.3503,-6.8376,0,0,0
4.486888,1788210579.340061,-0.0655,-7.9084,-7.9084,-7.9084,-7.0486,0,0,0
4.494889,1788210579.349061,-0.0527,-7.4766,-7.4766,-7.4766,-7.2350,0,0,0
4.502900,1788210579.352065,-38.8054,-8.0596,-8.0596,-8.0596,-7.3911,0,0,0
4.510902,1788210579.367141,-39.0128,-10.7810,-10.7810,-8.7796,-7.5146,1,0,0
4.518416,1788210579.374075,-0.0677,-10.3299,-10.3299,-9.4996,-7.6044,1,0,0
4.526580,1788210579.382626,-38.6085,-11.8115,-11.8115,-10.2196,-7.6951,1,0,0
4.535201,1788210579.390417,-0.0698,-11.2535,-11.2535,-10.9396,-7.7887,1,0,0
4.542982,1788210579.399075,-0.0706,-10.6711,-10.6711,-10.6711,-7.9018,0,0,0
4.550913,1788210579.407087,-0.0758,-10.1623,-10.1623,-10.1623,-8.0381,0,0,0
4.558920,1788210579.415089,-0.0814,-9.6772,-9.6772,-9.6772,-8.1979,0,0,0
4.566936,1788210579.423110,-0.0795,-9.2112,-9.2112,-9.2112,-8.3697,0,0,0
4.574940,1788210579.431115,-0.0681,-8.7657,-8.7657,-8.7657,-8.5366,0,0,0
4.582897,1788210579.431115,-0.0681,-8.3400,-8.3400,-8.3400,-8.6878,0,0,0
4.590796,1788210579.442973,-39.5881,-10.5068,-10.5068,-9.0600,-8.8046,1,0,0
4.598801,1788210579.448973,-0.0551,-10.1242,-10.1242,-9.7800,-8.8853,1,0,0
4.606799,1788210579.459031,-39.3480,-11.8840,-11.8840,-10.5000,-8.9318,1,0,0
4.615304,1788210579.464973,-0.0516,-11.4563,-11.4563,-11.2200,-8.9811,1,0,0
4.623304,1788210579.474475,-39.3990,-13.0671,-13.0671,-11.9400,-9.0204,1,0,0
4.631323,1788210579.481479,-0.0651,-12.5116,-12.5116,-12.5116,-9.0838,0,0,0
4.638324,1788210579.489499,-0.0691,-11.9124,-11.9124,-11.9124,-9.1491,0,0,0
4.646864,1788210579.499041,-0.0674,-11.2395,-11.2395,-11.2395,-9.2725,0,0,0
4.654862,1788210579.506034,-0.0599,-10.7632,-10.7632,-10.7632,-9.4285,0,0,0
4.662884,1788210579.515038,-0.0509,-10.1790,-10.1790,-10.1790,-9.6073,0,0,0
4.671607,1788210579.523345,-0.0539,-9.6643,-9.6643,-9.6643,-9.7795,0,0,0
4.679134,1788210579.531782,-0.0614,-9.1663,-9.1663,-9.1663,-9.9360,0,0,0
4.687137,1788210579.540312,-0.0608,-8.6869,-8.6869,-8.6869,-10.0593,0,0,0
