t_s,t_capture,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3
2.333691,1788209084.540721,41.1327,40.0301,40.0301,5.3842,3.6779,1,1,0
2.341739,1788209084.549731,41.2695,40.0995,40.0995,5.5042,3.7983,1,1,0
2.350758,1788209084.557787,41.0178,40.1457,40.1457,5.6242,3.9180,1,1,0
2.357265,1788209084.566779,41.1962,40.2042,40.2042,5.7442,4.0386,1,1,0
2.365923,1788209084.574951,41.3324,40.2615,40.2615,5.8642,4.1582,1,1,0
2.374448,1788209084.582962,41.0513,40.3009,40.3009,5.9842,4.2807,1,1,0
2.382162,1788209084.591185,40.9583,40.3344,40.3344,6.1042,4.4012,1,1,0
2.390559,1788209084.600286,41.0491,40.3745,40.3745,6.2242,4.5236,1,1,0
2.398588,1788209084.608101,40.8094,40.3955,40.3955,6.3442,4.6417,1,1,0
2.406326,1788209084.616136,40.7531,40.4133,40.4133,6.4642,4.7631,1,1,0
2.414427,1788209084.624372,40.2746,40.4063,40.4063,6.5842,4.8824,1,1,0
2.422434,1788209084.632477,40.7425,40.4230,40.4230,6.7042,5.0010,1,1,0
2.429951,1788209084.641466,40.4776,40.4260,40.4260,6.8242,5.1155,1,1,0
2.438700,1788209084.649575,40.1899,40.4143,40.4143,6.9442,5.2356,1,1,0
2.445707,1788209084.657733,39.9271,40.3899,40.3899,7.0642,5.3571,1,1,0
2.454859,1788209084.665889,40.0240,40.3716,40.3716,7.1842,5.4764,1,1,0
2.462861,1788209084.673907,40.2591,40.3661,40.3661,7.3042,5.5944,1,1,0
2.470112,1788209084.683147,39.9031,40.3402,40.3402,7.4242,5.7151,1,1,0
2.478112,1788209084.692141,39.6300,40.3015,40.3015,7.5442,5.8345,1,1,0
2.486192,1788209084.699226,39.9902,40.2879,40.2879,7.6642,5.9867,1,1,0
2.494194,1788209084.708224,39.5580,40.2482,40.2482,7.7842,6.0786,1,1,0
2.502636,1788209084.708224,39.5580,40.2147,40.2147,7.9042,6.2000,1,1,0
2.510147,1788209084.724176,39.0132,40.1038,40.1038,8.0242,6.3222,1,1,0
2.517587,1788209084.724176,39.0132,40.0509,40.0509,8.1442,6.4442,1,1,0
2.526304,1788209084.733321,38.3281,39.9564,39.9564,8.2642,6.5930,1,1,0
2.533813,1788209084.741333,38.9237,39.9064,39.9064,8.3842,6.7124,1,1,0
2.542537,1788209084.749560,37.8671,39.8054,39.8054,8.5042,6.8016,1,1,0
2.551047,1788209084.757569,37.8832,39.7128,39.7128,8.6242,6.9483,1,1,0
2.559047,1788209084.766076,38.0819,39.6297,39.6297,8.7442,7.0403,1,1,0
2.565556,1788209084.774088,37.5588,39.5302,39.5302,8.8642,7.1583,1,1,0
2.574219,1788209084.783252,37.4658,39.4177,39.4177,8.9842,7.2782,1,1,0
2.582722,1788209084.792247,36.8054,39.2779,39.2779,9.1042,7.3976,1,1,0
2.590413,1788209084.799434,36.7872,39.1700,39.1700,9.2242,7.5190,1,1,0
2.598415,1788209084.807434,37.0089,39.0661,39.0661,9.3442,7.6377,1,1,0
2.606032,1788209084.815535,36.8094,38.9562,38.9562,9.4642,7.7557,1,1,0
2.614742,1788209084.824777,35.9509,38.7901,38.7901,9.5842,7.9100,1,1,0
2.622465,1788209084.833012,35.4041,38.6220,38.6220,9.7042,7.9986,1,1,0
2.631059,1788209084.841133,35.5574,38.4716,38.4716,9.8242,8.1494,1,1,0
2.638690,1788209084.849726,35.0570,38.2945,38.2945,9.9442,8.2419,1,1,0
2.646688,1788209084.858721,35.0266,38.1172,38.1172,10.0642,8.3908,1,1,0
2.655203,1788209084.866227,34.5025,37.9518,37.9518,10.1842,8.5122,1,1,0
2.663208,1788209084.874238,34.0361,37.7608,37.7608,10.3042,8.6288,1,1,0
2.671292,1788209084.883316,33.7080,37.5378,37.5378,10.4242,8.7440,1,1,0
2.679292,1788209084.890321,33.7247,37.3735,37.3735,10.5442,8.8365,1,1,0
2.686534,1788209084.900563,33.5221,37.1354,37.1354,10.6642,8.9842,1,1,0
2.694540,1788209084.907673,33.3241,36.9684,36.9684,10.7842,9.1028,1,1,0
2.702736,1788209084.916261,32.5375,36.7355,36.7355,10.9042,9.1638,1,1,0
2.710743,1788209084.924773,32.4663,36.5127,36.5127,11.0242,9.3455,1,1,0
2.719406,1788209084.924773,32.4663,36.3134,36.3134,11.1442,9.4662,1,1,0
2.727149,1788209084.940735,31.8069,35.8909,35.8909,11.2642,9.5891,1,1,0
2.735357,1788209084.940735,31.8069,35.6893,35.6893,11.3842,9.7118,1,1,0
2.743483,1788209084.950933,31.2450,35.4131,35.4131,11.5042,9.8318,1,1,0
2.751483,1788209084.958606,30.6910,35.1885,35.1885,11.6242,9.9244,1,1,0
2.759064,1788209084.967040,30.4915,34.9437,34.9437,11.7442,10.0732,1,1,0
2.767025,1788209084.974137,30.6165,34.7520,34.7520,11.8642,10.1919,1,1,0
2.775393,1788209084.982641,30.1427,34.5093,34.5093,11.9842,10.3085,1,1,0
2.783386,1788209084.991453,29.4847,34.2352,34.2352,12.1042,10.4299,1,1,0
2.790710,1788209084.999993,29.2977,33.9734,33.9734,12.2242,10.5465,1,1,0
2.798620,1788209085.008657,28.9551,33.7033,33.7033,12.3442,10.6645,1,1,0
2.807585,1788209085.015732,28.3104,33.4635,33.4635,12.4642,10.7572,1,1,0
2.815335,1788209085.025416,27.7435,33.1204,33.1204,12.5842,10.8751,1,1,0
2.822956,1788209085.032453,27.3766,32.8655,32.8655,12.7042,11.0259,1,1,0
2.831013,1788209085.041080,26.8649,32.5416,32.5416,12.8242,11.1488,1,1,0
2.839348,1788209085.049084,26.9958,32.2625,32.2625,12.9442,11.2673,1,1,0
2.847353,1788209085.057444,26.8028,31.9758,31.9758,13.0642,11.3888,1,1,0
2.855047,1788209085.065451,26.2406,31.6862,31.6862,13.1842,11.5102,1,1,0
2.863047,1788209085.075119,26.0655,31.3469,31.3469,13.3042,11.6356,1,1,0
2.871114,1788209085.083586,25.4733,31.0337,31.0337,13.4242,11.7538,1,1,0
2.879120,1788209085.091159,24.7122,30.7299,30.7299,13.5442,11.8769,1,1,0
2.887353,1788209085.099726,24.2464,30.3791,30.3791,13.6642,11.9951,1,1,0
2.894999,1788209085.108032,24.1189,30.0498,30.0498,13.7842,12.1153,1,1,0
2.903018,1788209085.116034,23.4903,29.7162,29.7162,13.9042,12.2368,1,1,0
2.911490,1788209085.124607,22.8019,29.3403,29.3403,14.0242,12.3235,1,1,0
2.918550,1788209085.124607,22.8019,29.0069,29.0069,14.1442,12.4733,1,1,0
2.927814,1788209085.134167,22.4470,28.6108,28.6108,14.2642,12.5923,1,1,0
2.934901,1788209085.148930,21.4187,27.9620,27.9620,14.3842,12.7104,1,1,0
2.943808,1788209085.148930,21.4187,27.6279,27.6279,14.5042,12.8286,1,1,0
2.951810,1788209085.158838,21.0529,27.2170,27.2170,14.6242,12.9496,1,1,0
2.958944,1788209085.165839,20.9362,26.9339,26.9339,14.7442,13.0678,1,1,0
2.967004,1788209085.173996,20.2252,26.5840,26.5840,14.8642,13.1888,1,1,0
2.975478,1788209085.183007,19.5488,26.1802,26.1802,14.9842,13.3104,1,1,0
2.983481,1788209085.191510,19.5363,25.8190,25.8190,15.1042,13.4320,1,1,0
2.991159,1788209085.199579,19.1918,25.4758,25.4758,15.2242,13.5530,1,1,0
2.999159,1788209085.208276,18.4947,25.0873,25.0873,15.3442,13.6726,1,1,0
3.007040,1788209085.216879,18.3587,24.7164,24.7164,15.4642,13.7928,1,1,0
3.015803,1788209085.224811,17.2881,24.3366,24.3366,15.5842,13.9131,1,1,0
3.023330,1788209085.232841,17.0848,23.9611,23.9611,15.7042,14.0319,1,1,0
3.031285,1788209085.241382,16.6965,23.5619,23.5619,15.8242,14.1509,1,1,0
3.039548,1788209085.250396,15.8909,23.1180,23.1180,15.9442,14.2691,1,1,0
3.047551,1788209085.257670,15.1286,22.7400,22.7400,16.0642,14.3873,1,1,0
3.055153,1788209085.265684,15.0821,22.3422,22.3422,16.1842,14.5075,1,1,0
3.063880,1788209085.275022,14.6064,21.8776,21.8776,16.3042,14.6258,1,1,0
3.070878,1788209085.282909,14.6418,21.5068,21.5068,16.4242,14.7488,1,1,0
3.079731,1788209085.291852,13.9802,21.0721,21.0721,16.5442,14.8683,1,1,0
3.087729,1788209085.299761,13.2498,20.6695,20.6695,16.6642,14.9906,1,1,0
3.095084,1788209085.308160,12.9220,20.2470,20.2470,16.7842,15.1103,1,1,0
3.103206,1788209085.316707,12.3011,19.8059,19.8059,16.9042,15.2326,1,0,0
3.112028,1788209085.325041,11.6777,19.3650,19.3650,17.0242,15.3540,1,0,0
3.119923,1788209085.332045,11.3863,18.9975,18.9975,17.1442,15.4722,1,0,0
3.128090,1788209085.341116,11.0249,18.5280,18.5280,17.2642,15.5916,1,0,0
3.136089,1788209085.349116,10.4823,18.1068,18.1068,17.3842,15.7105,1,0,0
3.143658,1788209085.349116,10.4823,17.7074,17.7074,17.5042,15.8306,1,0,0
3.151746,1788209085.365775,9.6836,16.8816,16.8816,17.3842,15.9487,1,0,0
3.159995,1788209085.365775,9.6836,16.5056,16.5056,17.2642,16.0662,1,0,0
3.168092,1788209085.375127,9.0992,16.0572,16.0572,17.1442,16.1848,1,0,0
3.175869,1788209085.383136,8.6659,15.6704,15.6704,17.0242,16.2971,1,0,0
3.183817,1788209085.392733,8.2040,15.2071,15.2071,16.9042,16.4024,1,0,0
3.191822,1788209085.398840,7.6650,14.9018,14.9018,16.7842,16.4974,1,0,0
3.199766,1788209085.408780,7.0942,14.4003,14.4003,16.6642,16.5805,1,0,0
3.208137,1788209085.415885,6.8295,14.0458,14.0458,16.5442,16.6458,1,0,0
3.216436,1788209085.424760,6.1828,13.5910,13.5910,16.4242,16.6981,1,0,0
3.223460,1788209085.433497,5.8145,13.1477,13.1477,16.3042,16.7386,1,0,0
3.231940,1788209085.440528,5.2379,12.7803,12.7803,16.1842,16.7614,1,0,0
3.239856,1788209085.449970,4.8047,12.2905,12.2905,16.0642,16.7745,1,0,0
3.247479,1788209085.457973,4.5667,11.8845,11.8845,15.9442,16.7774,1,0,0
3.255483,1788209085.466589,4.3214,11.4581,11.4581,15.8242,16.7651,1,0,0
3.262914,1788209085.475153,3.8566,11.0318,11.0318,15.7042,16.7421,1,0,0
3.271665,1788209085.482789,3.2146,10.6383,10.6383,15.5842,16.7122,1,0,0
3.279264,1788209085.490792,2.4175,10.2052,10.2052,15.4642,16.6705,1,0,0
3.287886,1788209085.498912,2.2501,9.7801,9.7801,15.3442,16.6193,1,0,0
3.296122,1788209085.508472,1.9209,9.2904,9.2904,15.2242,16.5626,1,0,0
3.304410,1788209085.515925,1.1184,8.8875,8.8875,15.1042,16.4964,1,0,0
3.312008,1788209085.524527,0.8326,8.4325,8.4325,14.9842,16.4232,1,0,0
3.319624,1788209085.532747,0.2492,7.9894,7.9894,14.8642,16.3433,1,0,0
3.327717,1788209085.541746,-0.2426,7.5038,7.5038,14.7442,16.2593,1,0,0
3.336110,1788209085.549198,-0.7414,7.0965,7.0965,14.6242,16.1670,1,0,0
3.344114,1788209085.558143,-1.3053,6.6030,6.6030,14.5042,16.0769,1,0,0
3.352270,1788209085.558143,-1.3053,6.1849,6.1849,14.3842,15.9792,1,0,0
3.360353,1788209085.566299,-1.2641,5.7837,5.7837,14.2642,15.8761,1,0,0
3.368477,1788209085.574383,-1.1803,5.4120,5.4120,14.1442,15.7744,1,0,0
3.376568,1788209085.582506,-2.0618,5.0111,5.0111,14.0242,15.6684,1,0,0
3.383842,1788209085.590597,-3.0527,4.5800,4.5800,13.9042,15.5598,1,0,0
3.391896,1788209085.599789,-2.5843,4.1483,4.1483,13.7842,15.4773,1,0,0
3.399685,1788209085.607927,-2.9762,3.7656,3.7656,13.6642,15.3351,1,0,0
3.407894,1788209085.616318,-3.4038,3.3693,3.3693,13.5442,15.2189,1,0,0
3.415741,1788209085.624608,-4.2739,2.9516,2.9516,13.4242,15.1008,1,0,0
3.424303,1788209085.633335,-4.6729,2.5143,2.5143,13.3042,14.9839,1,0,0
3.431304,1788209085.642415,-4.8123,2.0783,2.0783,13.1842,14.8657,1,0,0
3.440633,1788209085.649639,-5.4241,1.7184,1.7184,13.0642,14.7461,1,0,0
3.448549,1788209085.657679,-6.0950,1.3035,1.3035,12.9442,14.6293,1,0,0
3.456628,1788209085.666840,-6.2880,0.8476,0.8476,12.8242,14.5096,1,0,0
3.464631,1788209085.674743,-6.2715,0.4758,0.4758,12.7042,14.3921,1,0,0
3.472687,1788209085.683690,-6.9652,0.0390,0.0390,12.5842,14.2752,1,0,0
3.480692,1788209085.690805,-7.2872,-0.3074,-0.3074,12.4642,14.1570,1,0,0
3.487984,1788209085.699994,-7.3585,-0.7318,-0.7318,12.3442,14.0353,1,0,0
3.496062,1788209085.708100,-7.9926,-1.1200,-1.1200,12.2242,13.9151,1,0,0
3.504625,1788209085.716400,-7.9207,-1.4918,-1.4918,12.1042,13.7954,1,0,0
3.512627,1788209085.724738,-8.5255,-1.8778,-1.8778,11.9842,13.6711,1,0,0
3.519914,1788209085.733944,-9.2282,-2.3205,-2.3205,11.8642,13.5522,1,0,0
3.528602,1788209085.741712,-9.8139,-2.7051,-2.7051,11.7442,13.4312,1,0,0
3.535891,1788209085.749920,-9.9444,-3.0965,-3.0965,11.6242,13.3083,1,0,0
3.544576,1788209085.749920,-9.9444,-3.4578,-3.4578,11.5042,13.1570,1,0,0
3.551575,1788209085.758606,-9.7525,-3.8165,-3.8165,11.3842,13.0643,1,0,0
3.560849,1788209085.767107,-10.5303,-4.1912,-4.1912,11.2642,12.9454,1,0,0
3.568852,1788209085.774879,-10.7842,-4.5291,-4.5291,11.1442,12.7970,1,0,0
3.577031,1788209085.782881,-11.1642,-4.8787,-4.8787,11.0242,12.7056,1,0,0
3.585036,1788209085.791060,-11.5368,-5.2368,-5.2368,10.9042,12.5530,1,0,0
3.592840,1788209085.799065,-11.6750,-5.5759,-5.5759,10.7842,12.4348,1,0,0
3.600834,1788209085.808946,-11.7072,-5.9691,-5.9691,10.6642,12.3160,1,0,0
3.608660,1788209085.815948,-12.5879,-6.2758,-6.2758,10.5442,12.2252,1,0,0
3.616355,1788209085.824779,-12.5667,-6.6387,-6.6387,10.4242,12.0748,1,0,0
3.624658,1788209085.833888,-13.0003,-7.0162,-7.0162,10.3042,11.9503,1,0,0
3.632339,1788209085.841793,-12.7507,-7.3138,-7.3138,10.1842,11.8301,1,0,0
3.640345,1788209085.849288,-13.1487,-7.6015,-7.6015,10.0642,11.7064,1,0,0
3.648975,1788209085.857999,-13.2638,-7.9231,-7.9231,9.9442,11.5855,1,0,0
3.656059,1788209085.866020,-13.9319,-8.2387,-8.2387,9.8242,11.4628,1,0,0
3.665121,1788209085.874231,-14.1874,-8.5580,-8.5580,9.7042,11.3442,1,0,0
3.673124,1788209085.882235,-14.4967,-8.8690,-8.8690,9.5842,11.2214,1,0,0
3.680452,1788209085.891484,-14.5884,-9.2119,-9.2119,9.4642,11.1014,1,0,0
3.688454,1788209085.899526,-14.8758,-9.5094,-9.5094,9.3442,11.0430,1,0,0
3.696591,1788209085.907615,-14.9468,-9.7964,-9.7964,9.2242,10.8627,1,0,0
3.705107,1788209085.915627,-15.6101,-10.1004,-10.1004,9.1042,10.7447,1,0,0
3.712975,1788209085.924994,-15.5256,-10.4287,-10.4287,8.9842,10.6562,1,0,0
3.720973,1788209085.932099,-15.5801,-10.6686,-10.6686,8.8642,10.5081,1,0,0
3.729216,1788209085.941223,-15.6649,-10.9632,-10.9632,8.7442,10.3928,1,0,0
3.737210,1788209085.949249,-15.4272,-11.1961,-11.1961,8.6242,10.3002,1,0,0
3.743797,1788209085.957826,-16.0515,-11.4656,-11.4656,8.5042,10.1534,1,0,0
3.752573,1788209085.966602,-16.6749,-11.7609,-11.7609,8.3842,10.0320,1,0,0
3.761305,1788209085.966602,-16.6749,-12.0158,-12.0158,8.2642,9.9120,1,0,0
3.769302,1788209085.982418,-16.8861,-12.4896,-12.4896,8.1442,9.7898,1,0,0
3.776896,1788209085.990926,-17.0944,-12.7416,-12.7416,8.0242,9.6699,1,0,0
3.784920,1788209085.998949,-17.0394,-12.9640,-12.9640,7.9042,9.5478,1,0,0
3.792433,1788209085.998949,-17.0394,-13.1741,-13.1741,7.7842,9.4250,1,0,0
3.801191,1788209086.008204,-17.0208,-13.4014,-13.4014,7.6642,9.3071,1,0,0
3.809308,1788209086.016224,-17.0049,-13.5871,-13.5871,7.5442,9.2144,1,0,0
3.817741,1788209086.025069,-17.4577,-13.8058,-13.8058,7.4242,9.0650,1,0,0
3.825742,1788209086.032861,-17.6942,-14.0005,-14.0005,7.3042,8.9463,1,0,0
3.833310,1788209086.041333,-17.3207,-14.1802,-14.1802,7.1842,8.8598,1,0,0
3.841310,1788209086.049393,-18.2365,-14.3895,-14.3895,7.0642,8.7412,1,0,0
3.849267,1788209086.058690,-17.6603,-14.5824,-14.5824,6.9442,8.5931,1,0,0
3.857252,1788209086.066369,-17.9629,-14.7486,-14.7486,6.8242,8.4744,1,0,0
3.865671,1788209086.074371,-17.6741,-14.8980,-14.8980,6.7042,8.3523,1,0,0
3.873710,1788209086.082780,-18.1862,-15.0739,-15.0739,6.5842,8.2309,1,0,0
3.882051,1788209086.092369,-18.1115,-15.2574,-15.2574,6.4642,8.1095,1,0,0
3.888965,1788209086.100074,-17.8196,-15.3832,-15.3832,6.3442,7.9881,1,0,0
3.897209,1788209086.109218,-18.2529,-15.5487,-15.5487,6.2242,7.8681,1,0,0
3.905892,1788209086.116321,-18.2483,-15.6711,-15.6711,6.1042,7.7460,1,0,0
3.913311,1788209086.124618,-18.3304,-15.8107,-15.8107,5.9842,7.6562,1,0,0
3.921313,1788209086.133349,-18.5693,-15.9625,-15.9625,5.8642,7.5087,1,0,0
3.929648,1788209086.140430,-18.1257,-16.0600,-16.0600,5.7442,7.3879,1,0,0
3.937657,1788209086.149791,-18.4043,-16.1974,-16.1974,5.6242,7.2679,1,0,0
3.945228,1788209086.159257,-18.0097,-16.3046,-16.3046,5.5042,7.1514,1,0,0
3.953896,1788209086.166925,-18.4153,-16.4068,-16.4068,5.3842,7.0326,1,0,0
3.960990,1788209086.173938,-18.6920,-16.5083,-16.5083,5.2642,6.9154,1,0,0
3.969737,1788209086.173938,-18.6920,-16.6182,-16.6182,5.1442,6.7947,1,0,0
3.977737,1788209086.190853,-18.1695,-16.7739,-16.7739,5.0242,6.6732,1,0,0
3.985749,1788209086.190853,-18.1695,-16.8438,-16.8438,4.9042,6.5539,1,0,0
3.993747,1788209086.199778,-18.6053,-16.9415,-16.9415,4.7842,6.4297,1,0,0
4.001951,1788209086.208785,-18.4155,-17.0238,-17.0238,4.6642,6.3104,1,0,0
4.009484,1788209086.215981,-18.3658,-17.0844,-17.0844,4.5442,6.1876,1,0,0
4.017579,1788209086.224509,-18.2136,-17.1442,-17.1442,4.4242,6.0676,1,0,0
4.025593,1788209086.232621,-18.0926,-17.1920,-17.1920,4.3042,5.9449,1,0,0
4.034110,1788209086.240627,-18.2773,-17.2460,-17.2460,4.1842,5.8262,1,0,0
4.042109,1788209086.250148,-18.5237,-17.3208,-17.3208,4.0642,5.7048,1,0,0
4.049366,1788209086.258228,-18.2823,-17.3689,-17.3689,3.9442,5.5861,1,0,0
4.058375,1788209086.266499,-18.0493,-17.4037,-17.4037,3.8242,5.5861,1,0,0
4.065526,1788209086.275405,-18.1765,-17.4460,-17.4460,3.7042,5.3488,1,0,0
4.074124,1788209086.282694,-17.6473,-17.4551,-17.4551,3.5842,5.2303,1,0,0
4.082152,1788209086.291199,-17.9344,-17.4802,-17.4802,3.4642,5.1165,1,0,0
4.089636,1788209086.299577,-17.5125,-17.4819,-17.4819,3.3442,4.9993,1,0,0
4.098624,1788209086.307679,-17.1098,-17.4633,-17.4633,3.2242,4.8881,1,0,0
4.106427,1788209086.315861,-17.3320,-17.4568,-17.4568,3.1042,4.7729,1,0,0
4.114429,1788209086.324533,-17.3958,-17.4535,-17.4535,2.9842,4.6611,1,0,0
4.122340,1788209086.333360,-17.0028,-17.4293,-17.4293,2.8642,4.5466,1,0,0
4.130340,1788209086.340454,-16.7675,-17.4004,-17.4004,2.7442,4.4345,1,0,0
4.137957,1788209086.350071,-16.7505,-17.3627,-17.3627,2.6242,4.3174,1,0,0
4.145957,1788209086.357092,-16.7456,-17.3361,-17.3361,2.5042,4.2308,1,0,0
4.154027,1788209086.367066,-16.5899,-17.2913,-17.2913,2.3842,4.0877,1,0,0
4.162029,1788209086.374141,-15.9591,-17.2337,-17.2337,2.2642,3.9742,1,0,0
4.169947,1788209086.383976,-15.9216,-17.1563,-17.1563,2.1442,3.8585,1,0,0
4.177860,1788209086.391889,-16.0759,-17.1045,-17.1045,2.0242,3.7421,1,0,0
4.186203,1788209086.400233,-15.5933,-17.0284,-17.0284,1.9042,3.6307,1,0,0
4.194214,1788209086.407237,-15.6359,-16.9692,-16.9692,1.7842,3.5177,1,0,0
4.201716,1788209086.407237,-15.6359,-16.9049,-16.9049,1.6642,3.4007,1,0,0
4.210229,1788209086.416744,-15.0349,-16.7988,-16.7988,1.5442,3.2851,1,0,0
4.217803,1788209086.425252,-14.7540,-16.6946,-16.6946,1.4242,3.1708,1,0,0
4.225810,1788209086.432837,-14.8615,-16.6110,-16.6110,1.3042,3.0530,1,0,0
4.233310,1788209086.441844,-14.7485,-16.5111,-16.5111,1.1842,2.9368,1,0,0
4.241912,1788209086.448937,-14.4070,-16.4213,-16.4213,1.0642,2.8177,1,0,0
4.250436,1788209086.457941,-14.4590,-16.3161,-16.3161,0.9442,2.6986,1,0,0
4.258626,1788209086.466108,-14.1221,-16.2087,-16.2087,0.8242,2.5789,1,0,0
4.266625,1788209086.474656,-13.4845,-16.0692,-16.0692,0.7042,2.4605,1,0,0
4.274154,1788209086.483174,-13.7571,-15.9510,-15.9510,0.5842,2.3401,1,0,0
4.282154,1788209086.491174,-13.0969,-15.8134,-15.8134,0.4642,2.2203,1,0,0
4.290348,1788209086.499363,-12.9422,-15.6716,-15.6716,0.3442,2.0998,1,0,0
4.298342,1788209086.507366,-12.2926,-15.5080,-15.5080,0.2242,1.9801,1,0,0
4.307000,1788209086.517263,-12.2281,-15.3136,-15.3136,0.1042,1.8927,1,0,0
4.314938,1788209086.525054,-12.0661,-15.1598,-15.1598,-0.0158,1.8328,1,0,0
4.322633,1788209086.532726,-11.7421,-15.0001,-15.0001,-0.1358,1.6285,1,0,0
4.330630,1788209086.540749,-11.2557,-14.8172,-14.8172,-0.2558,1.5129,1,0,0
4.338761,1788209086.548777,-10.8829,-14.6245,-14.6245,-0.3758,1.3917,1,0,0
4.346763,1788209086.557873,-11.2133,-14.4362,-14.4362,-0.4958,1.2712,1,0,0
4.354070,1788209086.566159,-10.4480,-14.2344,-14.2344,-0.6158,1.1493,1,0,0
4.362715,1788209086.574618,-10.1061,-14.0209,-14.0209,-0.7358,1.0275,1,0,0
4.370362,1788209086.583393,-9.7099,-13.7898,-13.7898,-0.8558,0.9064,1,0,0
4.378366,1788209086.590396,-9.4910,-13.6035,-13.6035,-0.9758,0.7840,1,0,0
4.386510,1788209086.599541,-9.0675,-13.3497,-13.3497,-1.0958,0.6334,1,0,0
4.395250,1788209086.608343,-8.6670,-13.0966,-13.0966,-1.2158,0.5123,1,0,0
4.402221,1788209086.616251,-8.3274,-12.8634,-12.8634,-1.3358,0.4223,1,0,0
4.410377,1788209086.624406,-8.0526,-12.6207,-12.6207,-1.4558,0.3040,1,0,0
4.417893,1788209086.624406,-8.0526,-12.3941,-12.3941,-1.5758,0.1822,1,0,0
4.426635,1788209086.640665,-7.1988,-11.8958,-11.8958,-1.6958,0.0639,1,0,0
4.433730,1788209086.640665,-7.1988,-11.6625,-11.6625,-1.8158,-0.0524,1,0,0
4.442880,1788209086.650895,-6.9081,-11.3643,-11.3643,-1.9358,-0.2016,1,0,0
4.450877,1788209086.658015,-6.2222,-11.1350,-11.1350,-2.0558,-0.3178,1,0,0
4.459040,1788209086.666413,-6.3241,-10.8838,-10.8838,-2.1758,-0.4382,1,0,0
4.467087,1788209086.675073,-5.8877,-10.6148,-10.6148,-2.2958,-0.5593,1,0,0
4.474252,1788209086.682668,-5.3804,-10.3656,-10.3656,-2.4158,-0.6783,1,0,0
4.482206,1788209086.691234,-5.0959,-10.0840,-10.0840,-2.5358,-0.7698,1,0,0
4.490305,1788209086.699747,-4.4311,-9.7832,-9.7832,-2.6558,-0.9205,1,0,0
4.499304,1788209086.708419,-4.3140,-9.4868,-9.4868,-2.7758,-1.0092,1,0,0
4.506887,1788209086.716937,-3.7331,-9.1797,-9.1797,-2.8958,-1.1611,1,0,0
4.514895,1788209086.724021,-3.1866,-8.9107,-8.9107,-3.0158,-1.2809,1,0,0
4.522968,1788209086.733029,-2.6846,-8.5592,-8.5592,-3.1358,-1.3736,1,0,0
4.530876,1788209086.741999,-2.7571,-8.2326,-8.2326,-3.2558,-1.5216,1,0,0
4.538953,1788209086.749996,-2.2179,-7.9285,-7.9285,-3.3758,-1.6426,1,0,0
4.546897,1788209086.757032,-2.0183,-7.6635,-7.6635,-3.4958,-1.7601,1,0,0
4.555099,1788209086.767489,-1.3488,-7.2515,-7.2515,-3.6158,-1.8525,1,0,0
4.563118,1788209086.775189,-0.8381,-6.9374,-6.9374,-3.7358,-1.9671,1,0,0
4.570963,1788209086.783135,-0.4912,-6.6117,-6.6117,-3.8558,-2.1172,1,0,0
4.578974,1788209086.792008,-0.1653,-6.2497,-6.2497,-3.9758,-2.2369,1,0,0
4.585976,1788209086.799124,-0.0203,-5.9656,-5.9656,-4.0958,-2.3250,1,0,0
4.595158,1788209086.807206,1.1946,-5.5963,-5.5963,-4.2158,-2.4756,1,0,0
4.603164,1788209086.807206,1.1946,-5.2490,-5.2490,-4.3358,-2.5677,1,0,0
4.610782,1788209086.824811,2.1455,-4.4663,-4.4663,-4.4558,-2.7190,1,0,0
4.619313,1788209086.824811,2.1455,-4.1283,-4.1283,-4.3358,-2.8091,1,0,0
4.626846,1788209086.833343,2.8548,-3.7485,-3.7485,-4.2158,-2.9314,1,0,0
4.635521,1788209086.841874,2.9439,-3.3840,-3.3840,-4.0958,-3.0825,1,0,0
4.643399,1788209086.849550,3.2580,-3.0564,-3.0564,-3.9758,-3.1991,1,0,0
4.651000,1788209086.858935,4.0829,-2.6302,-2.6302,-3.8558,-3.3094,1,0,0
4.659589,1788209086.866031,4.2218,-2.3159,-2.3159,-3.7358,-3.4086,1,0,0
4.667592,1788209086.874695,4.4571,-1.9400,-1.9400,-3.6158,-3.4959,1,0,0
4.675154,1788209086.883702,5.2762,-1.5242,-1.5242,-3.4958,-3.5511,1,0,0
4.682784,1788209086.890749,5.4280,-1.2063,-1.2063,-3.3758,-3.5675,1,0,0
4.690429,1788209086.898839,5.7921,-0.8411,-0.8411,-3.2558,-3.6476,1,0,0
4.699252,1788209086.908282,6.4758,-0.3990,-0.3990,-3.1358,-3.6862,1,0,0
4.707680,1788209086.917195,6.4763,-0.0054,-0.0054,-3.0158,-3.7182,1,0,0
4.715336,1788209086.924361,7.1647,0.3288,0.3288,-2.8958,-3.7255,1,0,0
4.722248,1788209086.932364,7.6562,0.7087,0.7087,-2.7758,-3.7255,1,0,0
4.731238,1788209086.942260,7.7649,1.1555,1.1555,-2.6558,-3.7092,1,0,0
4.739237,1788209086.949277,8.6990,1.5011,1.5011,-2.5358,-3.6880,1,0,0
4.747165,1788209086.958182,9.2759,1.9480,1.9480,-2.4158,-3.6498,1,0,0
4.755167,1788209086.966198,9.9332,2.3641,2.3641,-2.2958,-3.6066,1,0,0
